timestamp,index,out_name,out_path,status,returncode,note
2026-01-14 18:16:00,710,sleeve_000710.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000710.SLDPRT,OK,0,
2026-01-14 18:16:02,711,sleeve_000711.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000711.SLDPRT,OK,0,
2026-01-14 18:16:04,712,sleeve_000712.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000712.SLDPRT,OK,0,
2026-01-14 18:16:07,713,sleeve_000713.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000713.SLDPRT,OK,0,
2026-01-14 18:16:09,714,sleeve_000714.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000714.SLDPRT,OK,0,
2026-01-14 18:16:11,715,sleeve_000715.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000715.SLDPRT,OK,0,
2026-01-14 18:16:13,716,sleeve_000716.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000716.SLDPRT,OK,0,
2026-01-14 18:16:16,717,sleeve_000717.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000717.SLDPRT,OK,0,
2026-01-14 18:16:18,718,sleeve_000718.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000718.SLDPRT,OK,0,
2026-01-14 18:16:20,719,sleeve_000719.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000719.SLDPRT,OK,0,
2026-01-14 18:16:23,720,sleeve_000720.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000720.SLDPRT,OK,0,
