timestamp,index,out_name,out_path,status,returncode,note
2026-01-14 16:40:37,839,shaft_000839.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000839.SLDPRT,OK,0,
2026-01-14 16:40:43,840,shaft_000840.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000840.SLDPRT,OK,0,
2026-01-14 16:40:50,841,shaft_000841.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000841.SLDPRT,OK,0,
2026-01-14 17:12:37,842,shaft_000842.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000842.SLDPRT,OK,0,
2026-01-14 17:12:40,843,shaft_000843.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000843.SLDPRT,OK,0,
2026-01-14 17:12:42,844,shaft_000844.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000844.SLDPRT,OK,0,
2026-01-14 17:12:44,845,shaft_000845.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000845.SLDPRT,OK,0,
2026-01-14 17:12:46,846,shaft_000846.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000846.SLDPRT,OK,0,
2026-01-14 17:12:48,847,shaft_000847.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000847.SLDPRT,OK,0,
2026-01-14 17:12:50,848,shaft_000848.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000848.SLDPRT,OK,0,
2026-01-14 17:12:53,849,shaft_000849.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000849.SLDPRT,OK,0,
2026-01-14 17:12:55,850,shaft_000850.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\shaft\shaft_000850.SLDPRT,OK,0,
